id,date,message,sender_id
15250,2025-01-02T07:10:28+00:00,Only baby double bottle milk warmer heating and disinfection ወተት፣ጡጦ ያሞቃል ምግብ ያሞቃል ወተቱ ጡጦው ላይ ባክቴሪያ ኬሚካል ቢኖር ክሊን ያደርጋል ያፀዳል 0909003864 0905707448 3700 birr ሊንኩን በመጫን ቴሌግራማችንን ይቀላቀሉhttps://t.me/sinayelj እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ @sinasinaye https://t.me/sinayelj2 አድራሻ 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል 2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል 3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09 ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏,-1001424695758
15249,2025-01-01T12:42:02+00:00,,-1001424695758
15248,2025-01-01T12:42:02+00:00,"3pcs trousers size 0-3,3-6,6-9 1600 birr for 3 pcs 0909003864 0905707448 ሊንኩን በመጫን ቴሌግራማችንን ይቀላቀሉhttps://t.me/sinayelj እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ @sinasinaye https://t.me/sinayelj2 አድራሻ 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል 2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ ያሉት ሱቆቻችን ሲመጡ አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",-1001424695758
15246,2025-01-01T12:35:14+00:00,Hudson baby fur doube layer blanket 1650 birr 0909003864 0905707448 ሊንኩን በመጫን ቴሌግራማችንን ይቀላቀሉhttps://t.me/sinayelj እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ @sinasinaye https://t.me/sinayelj2 አድራሻ 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል 2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ ያሉት ሱቆቻችን ሲመጡ አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏,-1001424695758
15245,2025-01-01T06:57:37+00:00,,-1001424695758
15244,2025-01-01T06:57:37+00:00,,-1001424695758
15243,2025-01-01T06:57:37+00:00,Chicco 5 in 1 mama bag ኦሪጅናል ማቴሪያል በሳይዙ ትልቅ 3200 ብር Free delivery 0909003864 0905707448 ሊንኩን በመጫን ቴሌግራማችንን ይቀላቀሉhttps://t.me/sinayelj እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ @sinasinaye https://t.me/sinayelj2 አድራሻ 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል 2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል 3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09 ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏,-1001424695758
15242,2025-01-01T06:56:08+00:00,,-1001424695758
15241,2025-01-01T06:56:08+00:00,,-1001424695758
15240,2025-01-01T06:56:08+00:00,,-1001424695758
15239,2025-01-01T06:56:08+00:00,,-1001424695758
15238,2025-01-01T06:56:08+00:00,,-1001424695758
15237,2025-01-01T06:56:08+00:00,,-1001424695758
15236,2025-01-01T06:56:08+00:00,"3pcs Extra Large Handwritten Tote Bag for Hospital, Mom Diaper Bag, Maternity Bag for Labor and Delivery Essentials, New Moms Black gray blue black color available 4500 birr Free delivery 0909003864 0905707448 ሊንኩን በመጫን ቴሌግራማችንን ይቀላቀሉhttps://t.me/sinayelj እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ @sinasinaye https://t.me/sinayelj2 አድራሻ 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል 2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል 3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09 ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏",-1001424695758
15235,2025-01-01T06:56:07+00:00,,-1001424695758
15234,2025-01-01T06:56:07+00:00,,-1001424695758
15233,2025-01-01T06:56:07+00:00,,-1001424695758
15232,2025-01-01T06:56:07+00:00,mama bag ኦሪጅናል ማቴሪያል በሳይዙ ትልቅ 1600 ብር Free delivery 0909003864 0905707448 ሊንኩን በመጫን ቴሌግራማችንን ይቀላቀሉhttps://t.me/sinayelj እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ @sinasinaye https://t.me/sinayelj2 አድራሻ 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል 2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል 3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09 ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏,-1001424695758
15231,2025-01-01T06:54:52+00:00,,-1001424695758
15230,2025-01-01T06:54:52+00:00,,-1001424695758
15229,2025-01-01T06:54:52+00:00,,-1001424695758
15228,2025-01-01T06:54:52+00:00,Chicco 5 in 1 mama bag ኦሪጅናል ማቴሪያል በሳይዙ ትልቅ 3700 ብር Free delivery 0909003864 0905707448 ሊንኩን በመጫን ቴሌግራማችንን ይቀላቀሉhttps://t.me/sinayelj እቃ ለማዘዝ ከስር ያለውን ሊንኮች በመጫን ማዘዝ ትችላላቹ @sinasinaye https://t.me/sinayelj2 አድራሻ 1️⃣ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል 2️⃣ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል 3️⃣ቁጥር3 ብስራተ ገብርኤል ላፍቶ ሞል መግቢያው ፊት ለፊት የሚገኘው የብስራተ ገብርኤል ቤተ ክርስቲያን ህንፃ አንደኛ ፎቅ ላይ ደረጃ እንደወጣቹ በስተግራ በኩል ሱቅ ቁጥር FF-09 ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ አራት ኪሎ ቅድስት ስላሴ እንዲሁም ብስራተ ገብሬል ያሉት ሱቆቻችን ሲመጡ አስተማማኝ ሰፊ ፓርኪንግ ያላቸው መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏,-1001424695758
15227,2024-12-31T12:46:25+00:00,,-1001424695758
15226,2024-12-31T12:46:25+00:00,,-1001424695758
15225,2024-12-31T12:46:25+00:00,,-1001424695758
15224,2024-12-31T12:46:25+00:00,,-1001424695758
15223,2024-12-31T12:46:25+00:00,,-1001424695758
15222,2024-12-31T12:46:24+00:00,,-1001424695758
15221,2024-12-31T12:46:24+00:00,,-1001424695758
15220,2024-12-31T12:46:24+00:00,baby babi የልጆችን ቀልብ የሚገዛ ውብ ፖፖ ምቹ የሆነ መነሳት የሚችል ስፖንጅ የሆነ መቀመጫ ያለው ውብ ፖፖ 3400ብር 0905707448 0909003864 አድራሻ ቁጥር1 ገርጂ ኢምፔሪያል ከሳሚ ህንፃ ጎን አልፎዝ ፕላዛ ግራውንድ ላይ እንደገቡ ያገኙናል ቁጥር2 4ኪሎ ቅድስት ስላሴ ህንፃ ማለትም ከብልፅግና ዋናፅፈት ቤት ህንፃ በስተ ቀኝ ባለው አስፓልት 20ሜትር ዝቅ እንዳሉ ሀበሻ ኮፊ የሚገኝበት ቀይ ሸክላ ህንፃ 2ተኛ ፎቅ ላይ ያገኙናል ክቡራን ደምበኞቻችን ገርጂ አልፎዝ ፕላዛ ላይ እንዲሁም አራት ኪሎ ቅድስት ስላሴ ህንፃ ላይ ያሉት ብራንቾቻችን ላይ እቃ ለመግዛት ሲመጡ አስተማማኝ ሰፊ ፓርኪንግ ያለው ጊቢ ያላቸው ህንፃዎች መሆናቸውን በታላቅ ደስታ እናበስራለን🙏🙏🙏,-1001424695758
15219,2024-12-31T12:36:20+00:00,,-1001424695758
15218,2024-12-31T12:36:20+00:00,,-1001424695758
15217,2024-12-31T12:36:20+00:00,,-1001424695758
